,GeoAreaName,Time_Detail,BOTHSEX.SKILL_READ.GRAD23,BOTHSEX.SKILL_READ.LOWSEC,FEMALE.SKILL_MATH.GRAD23,FEMALE.SKILL_MATH.LOWSEC,MALE.SKILL_MATH.GRAD23,BOTHSEX.SKILL_MATH.PRIMAR,MALE.SKILL_READ.GRAD23,MALE.SKILL_MATH.LOWSEC,FEMALE.SKILL_READ.LOWSEC,BOTHSEX.SKILL_READ.PRIMAR,FEMALE.SKILL_READ.GRAD23,BOTHSEX.SKILL_MATH.LOWSEC,MALE.SKILL_READ.PRIMAR,FEMALE.SKILL_READ.PRIMAR,BOTHSEX.SKILL_MATH.GRAD23,MALE.SKILL_MATH.PRIMAR,MALE.SKILL_READ.LOWSEC,FEMALE.SKILL_MATH.PRIMAR
0,Netherlands,2011,98.86923677566794,84.92746062152418,84.72581943763198,82.79444444444445,86.16610199622475,68.07642678844826,98.29623884408403,84.93888888888888,89.33555555555554,70.97259967171652,99.45386247682234,83.87679221886252,68.69225796727477,73.45903351888636,85.4323476933098,67.3799916980754,80.61333333333334,68.8193781094737
0,Netherlands,2012,98.83342085359929,84.92413825283019,84.2565563884491,82.67022222222224,85.76357353050628,68.07642678844826,98.23691350907075,84.76244444444444,89.3811111111111,70.97259967171652,99.44313753601182,83.72601862912464,68.69225796727477,73.45903351888636,85.00032937037766,67.3799916980754,80.56466666666667,68.8193781094737
0,Netherlands,2013,98.79760493153064,84.9208158841362,83.78729333926621,82.546,85.3610450647878,68.07642678844826,98.17758817405745,84.586,89.42666666666666,70.97259967171652,99.43241259520131,83.57524503938676,68.69225796727477,73.45903351888636,84.56831104744552,67.3799916980754,80.516,68.8193781094737
0,Netherlands,2014,98.761789009462,84.91749351544223,83.31803029008333,82.42177777777779,84.95851659906931,68.07642678844826,98.11826283904416,84.40955555555556,89.47222222222221,70.97259967171652,99.42168765439081,83.42447144964888,68.69225796727477,73.45903351888636,84.13629272451337,67.3799916980754,80.46733333333333,68.8193781094737
0,Netherlands,2015,98.72597308739336,84.91417114674825,82.84876724090044,82.29755555555556,84.55598813335084,68.07642678844826,98.05893750403088,84.23311111111111,89.51777777777777,70.97259967171652,99.4109627135803,83.273697859911,68.69225796727477,73.45903351888636,83.70427440158123,67.3799916980754,80.41866666666667,68.8193781094737
0,Netherlands,2016,98.6901571653247,84.91084877805426,82.37950419171756,82.17333333333333,84.15345966763236,68.07642678844826,97.9996121690176,84.05666666666667,89.56333333333332,70.97259967171652,99.4002377727698,83.12292427017312,68.69225796727477,73.45903351888636,83.2722560786491,67.3799916980754,80.37,68.8193781094737
0,Netherlands,2017,98.65434124325607,84.90752640936029,81.91024114253467,82.04911111111112,83.75093120191389,68.07642678844826,97.94028683400431,83.88022222222223,89.60888888888887,70.97259967171652,99.3895128319593,82.97215068043523,68.69225796727477,73.45903351888636,82.84023775571694,67.3799916980754,80.32133333333333,68.8193781094737
0,Netherlands,2018,98.61852532118742,84.9042040406663,81.44097809335179,81.92488888888889,83.3484027361954,68.07642678844826,97.88096149899101,83.70377777777779,89.65444444444444,70.97259967171652,99.37878789114879,82.82137709069735,68.69225796727477,73.45903351888636,82.4082194327848,67.3799916980754,80.27266666666667,68.8193781094737
0,Netherlands,2019,98.58270939911877,84.90088167197231,80.9717150441689,81.80066666666667,82.94587427047692,68.07642678844826,97.82163616397773,83.52733333333335,89.69999999999999,70.97259967171652,99.36806295033827,82.67060350095947,68.69225796727477,73.45903351888636,81.97620110985267,67.3799916980754,80.22399999999999,68.8193781094737
0,New Zealand,2000,89.98467881274462,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.37120797692909,81.60000000000002,81.07,67.08145767527458,93.1300701370196,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2001,89.9839770961372,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.39818828964559,81.60000000000002,81.07,67.08145767527458,93.0918785378459,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
0,New Zealand,2002,89.98327537952977,75.5947848885559,69.42436955306152,80.99333333333334,70.3404460713566,57.883523684552706,87.4251686023621,81.60000000000002,81.07,67.08145767527458,93.0536869386722,81.29426995409948,66.45035232823552,67.986424207805,69.79566212719551,61.064825613567294,70.39,54.62831890562497
